user,title,atractivo,creatividad,gramaticalidad,informacion,relacion,sentido,writer,experiment,average_score,rank
n8u3xou,The Other Side,1.0,1.0,1.0,1.0,1.0,2.0,bot,explicita,1.1666666666666667,13
n8u3xou,The Roommates,0.0,0.0,2.0,1.0,3.0,1.0,bot,explicita,1.1666666666666667,13
n8u3xou,Born Again,1.0,0.0,2.0,1.0,0.0,2.0,human,explicita,1.0,14
n8u3xou,Ma And Pa Kettle On Vacation,0.0,0.0,2.0,1.0,2.0,1.0,bot,explicita,1.0,14
n8u3xou,The Diamond,0.0,0.0,3.0,1.0,0.0,2.0,human,explicita,1.0,14
n8u3xou,Cool School,0.0,0.0,1.0,1.0,1.0,2.0,human,explicita,0.8333333333333334,15
n8u3xou,Life Love Death,0.0,0.0,2.0,1.0,1.0,1.0,human,explicita,0.8333333333333334,15
n8u3xou,Out Of Singapore,0.0,0.0,3.0,0.0,1.0,1.0,human,explicita,0.8333333333333334,15
n8u3xou,Black Heat,0.0,0.0,1.0,1.0,1.0,1.0,human,explicita,0.6666666666666666,16
n8u3xou,Everything But The Truth,0.0,0.0,2.0,0.0,1.0,1.0,bot,explicita,0.6666666666666666,16
n8u3xou,Gone Are The Dayes,0.0,0.0,2.0,1.0,0.0,1.0,human,explicita,0.6666666666666666,16
n8u3xou,The Call Of The North,0.0,0.0,1.0,1.0,0.0,2.0,human,explicita,0.6666666666666666,16
n8u3xou,Chasing Rainbows,0.0,0.0,1.0,1.0,0.0,1.0,human,explicita,0.5,17
n8u3xou,Temptation Island,0.0,0.0,2.0,0.0,0.0,1.0,bot,explicita,0.5,17
n8u3xou,Thar She Blows!,0.0,0.0,1.0,1.0,0.0,1.0,bot,explicita,0.5,17
n8u3xou,The Turners Of Prospect Road,0.0,0.0,1.0,1.0,0.0,1.0,human,explicita,0.5,17
n8u3xou,The Beast In The Cellar,0.0,0.0,1.0,1.0,0.0,0.0,human,explicita,0.3333333333333333,18
n8u3xou,Josephine And Men,0.0,0.0,0.0,0.0,1.0,0.0,human,explicita,0.16666666666666666,19
o5yhwcy,Abby Sen,4.0,4.0,4.0,4.0,4.0,4.0,human,normal,4.0,1
o5yhwcy,The Roommates,4.0,4.0,4.0,4.0,4.0,4.0,bot,normal,4.0,1
o5yhwcy,Hunting Season,4.0,4.0,4.0,4.0,3.0,4.0,human,normal,3.8333333333333335,2
o5yhwcy,The Convent,3.0,3.0,4.0,4.0,4.0,4.0,bot,normal,3.6666666666666665,3
o5yhwcy,Another Chance,3.0,2.0,4.0,3.0,4.0,4.0,bot,normal,3.3333333333333335,4
o5yhwcy,The Diamond,4.0,3.0,4.0,2.0,4.0,3.0,human,normal,3.3333333333333335,4
o5yhwcy,The Sea Gypsies,2.0,2.0,4.0,4.0,4.0,4.0,bot,normal,3.3333333333333335,4
o5yhwcy,The Fox Of Glenarvon,3.0,0.0,4.0,4.0,4.0,4.0,human,normal,3.1666666666666665,5
o5yhwcy,Sound Off,2.0,1.0,4.0,3.0,4.0,4.0,bot,normal,3.0,6
o5yhwcy,The Art Of Self Defense,2.0,1.0,4.0,3.0,4.0,4.0,human,normal,3.0,6
o5yhwcy,Chasing Rainbows,2.0,1.0,4.0,3.0,3.0,4.0,human,normal,2.8333333333333335,7
o5yhwcy,English: An Autumn In London,3.0,2.0,4.0,2.0,2.0,4.0,bot,normal,2.8333333333333335,7
o5yhwcy,Everything But The Truth,1.0,1.0,4.0,3.0,4.0,4.0,bot,normal,2.8333333333333335,7
o5yhwcy,Black Heat,4.0,3.0,4.0,2.0,0.0,3.0,human,normal,2.6666666666666665,8
o5yhwcy,Family Life,0.0,1.0,4.0,3.0,4.0,4.0,human,normal,2.6666666666666665,8
o5yhwcy,The Last Married Couple In America,0.0,1.0,4.0,3.0,4.0,4.0,bot,normal,2.6666666666666665,8
o5yhwcy,Beware Of Pickpockets,1.0,2.0,4.0,0.0,4.0,4.0,human,normal,2.5,9
o5yhwcy,Ma And Pa Kettle On Vacation,2.0,2.0,4.0,2.0,3.0,2.0,bot,normal,2.5,9
o5yhwcy,The Children Of Sanchez,1.0,2.0,4.0,2.0,3.0,3.0,bot,normal,2.5,9
o5yhwcy,The Suckling,0.0,0.0,4.0,1.0,4.0,4.0,bot,normal,2.1666666666666665,10
o5yhwcy,Young People,0.0,1.0,4.0,2.0,3.0,3.0,bot,normal,2.1666666666666665,10
o5yhwcy,Cool School,2.0,1.0,3.0,2.0,4.0,0.0,human,normal,2.0,11
o5yhwcy,Grandmother's House,0.0,0.0,4.0,2.0,3.0,3.0,bot,normal,2.0,11
o5yhwcy,Part Time Wife,1.0,1.0,4.0,2.0,2.0,2.0,human,normal,2.0,11
o5yhwcy,The Balloon Goes Up,0.0,0.0,3.0,3.0,3.0,3.0,human,normal,2.0,11
o5yhwcy,Light Blast,0.0,2.0,3.0,2.0,2.0,2.0,bot,normal,1.8333333333333333,12
o5yhwcy,Operation Snatch,1.0,0.0,3.0,1.0,4.0,2.0,bot,normal,1.8333333333333333,12
o5yhwcy,Up With The Lark,0.0,1.0,4.0,1.0,2.0,3.0,human,normal,1.8333333333333333,12
o5yhwcy,Gone With The West,0.0,0.0,4.0,3.0,1.0,2.0,bot,normal,1.6666666666666667,13
o5yhwcy,Thar She Blows!,1.0,0.0,4.0,2.0,1.0,2.0,bot,normal,1.6666666666666667,13
o5yhwcy,The Man In Black,0.0,0.0,4.0,0.0,4.0,2.0,bot,normal,1.6666666666666667,13
o5yhwcy,The Moth Of Moonbi,0.0,1.0,4.0,1.0,1.0,3.0,human,normal,1.6666666666666667,13
o5yhwcy,Adventures Of Johnny Tao,1.0,2.0,3.0,1.0,1.0,1.0,bot,normal,1.5,14
o5yhwcy,Dancing In The Dark,3.0,1.0,1.0,1.0,1.0,1.0,human,normal,1.3333333333333333,15
o5yhwcy,Francis In The Navy,0.0,0.0,3.0,1.0,4.0,0.0,bot,normal,1.3333333333333333,15
o5yhwcy,Love Laughs At Andy Hardy,0.0,1.0,4.0,1.0,0.0,2.0,bot,normal,1.3333333333333333,15
o5yhwcy,The Other Side,0.0,0.0,4.0,1.0,1.0,2.0,bot,normal,1.3333333333333333,15
o5yhwcy,Winter Journey,1.0,0.0,3.0,1.0,1.0,2.0,bot,normal,1.3333333333333333,15
o5yhwcy,Just Another Romantic Wrestling Comedy,0.0,0.0,2.0,2.0,1.0,2.0,bot,normal,1.1666666666666667,16
o5yhwcy,Out Of Singapore,0.0,0.0,2.0,1.0,2.0,2.0,human,normal,1.1666666666666667,16
o5yhwcy,Temptation Island,0.0,0.0,3.0,1.0,3.0,0.0,bot,normal,1.1666666666666667,16
o5yhwcy,The Miniver Story,1.0,1.0,3.0,0.0,1.0,1.0,human,normal,1.1666666666666667,16
o5yhwcy,Bowery Battalion,0.0,1.0,3.0,2.0,0.0,0.0,bot,normal,1.0,17
o5yhwcy,Daughter Of The Jungle,0.0,0.0,3.0,1.0,1.0,1.0,human,normal,1.0,17
o5yhwcy,Life Love Death,0.0,0.0,1.0,2.0,2.0,1.0,human,normal,1.0,17
o5yhwcy,Queen Of The Jungle,0.0,1.0,3.0,1.0,1.0,0.0,human,normal,1.0,17
o5yhwcy,The Call Of The North,1.0,1.0,2.0,1.0,0.0,1.0,human,normal,1.0,17
o5yhwcy,The Turners Of Prospect Road,1.0,1.0,1.0,1.0,1.0,1.0,human,normal,1.0,17
o5yhwcy,Born Again,0.0,0.0,2.0,1.0,1.0,1.0,human,normal,0.8333333333333334,18
o5yhwcy,Daylight Fades,0.0,1.0,1.0,2.0,1.0,0.0,bot,normal,0.8333333333333334,18
o5yhwcy,Smiling Irish Eyes,0.0,0.0,2.0,1.0,0.0,2.0,human,normal,0.8333333333333334,18
o5yhwcy,The Escort,0.0,0.0,4.0,0.0,1.0,0.0,bot,normal,0.8333333333333334,18
o5yhwcy,Woodpecker In The Rough,0.0,1.0,3.0,0.0,0.0,1.0,human,normal,0.8333333333333334,18
o5yhwcy,Gone Are The Dayes,0.0,0.0,3.0,1.0,0.0,0.0,human,normal,0.6666666666666666,19
o5yhwcy,Josephine And Men,0.0,0.0,1.0,1.0,1.0,0.0,human,normal,0.5,20
o5yhwcy,Reach The Rock,0.0,0.0,2.0,1.0,0.0,0.0,human,normal,0.5,20
o5yhwcy,The Beast In The Cellar,0.0,0.0,2.0,0.0,1.0,0.0,human,normal,0.5,20
o5yhwcy,The Guinea Pig,0.0,0.0,2.0,1.0,0.0,0.0,human,normal,0.5,20
o5yhwcy,Charley's (big-hearted) Aunt,0.0,0.0,0.0,1.0,0.0,1.0,bot,normal,0.3333333333333333,21
o5yhwcy,My Family And Other Animals,0.0,0.0,1.0,0.0,0.0,0.0,bot,normal,0.16666666666666666,22
oyq95gw,The Other Side,4.0,4.0,4.0,2.0,1.0,4.0,human,bots,3.1666666666666665,1
oyq95gw,The Roommates,3.0,3.0,4.0,3.0,2.0,4.0,human,bots,3.1666666666666665,1
oyq95gw,The Beast In The Cellar,3.0,2.0,4.0,2.0,3.0,4.0,bot,bots,3.0,2
oyq95gw,The Diamond,2.0,2.0,4.0,1.0,4.0,4.0,bot,bots,2.8333333333333335,3
oyq95gw,The Escort,3.0,2.0,4.0,2.0,2.0,4.0,human,bots,2.8333333333333335,3
oyq95gw,Adventures Of Johnny Tao,2.0,3.0,2.0,4.0,3.0,2.0,human,bots,2.6666666666666665,4
oyq95gw,Daughter Of The Jungle,2.0,2.0,4.0,2.0,3.0,3.0,bot,bots,2.6666666666666665,4
oyq95gw,The Call Of The North,4.0,2.0,4.0,0.0,2.0,4.0,bot,bots,2.6666666666666665,4
oyq95gw,Grandmother's House,3.0,3.0,4.0,2.0,1.0,2.0,human,bots,2.5,5
oyq95gw,Josephine And Men,2.0,2.0,3.0,2.0,3.0,3.0,bot,bots,2.5,5
oyq95gw,Out Of Singapore,2.0,2.0,3.0,2.0,3.0,3.0,bot,bots,2.5,5
oyq95gw,The Art Of Self Defense,1.0,1.0,4.0,1.0,4.0,3.0,bot,bots,2.3333333333333335,6
oyq95gw,Abby Sen,1.0,2.0,2.0,3.0,3.0,2.0,bot,bots,2.1666666666666665,7
oyq95gw,Beware Of Pickpockets,1.0,2.0,2.0,3.0,3.0,2.0,bot,bots,2.1666666666666665,7
oyq95gw,Life Love Death,3.0,0.0,4.0,1.0,1.0,4.0,bot,bots,2.1666666666666665,7
oyq95gw,The Last Married Couple In America,2.0,3.0,2.0,2.0,2.0,2.0,human,bots,2.1666666666666665,7
oyq95gw,The Turners Of Prospect Road,3.0,1.0,4.0,0.0,1.0,4.0,bot,bots,2.1666666666666665,7
oyq95gw,Bowery Battalion,1.0,2.0,2.0,3.0,2.0,2.0,human,bots,2.0,8
oyq95gw,Daylight Fades,2.0,2.0,2.0,2.0,2.0,2.0,human,bots,2.0,8
oyq95gw,English: An Autumn In London,2.0,2.0,2.0,2.0,2.0,2.0,human,bots,2.0,8
oyq95gw,Gone Are The Dayes,1.0,1.0,2.0,1.0,4.0,3.0,bot,bots,2.0,8
oyq95gw,Just Another Romantic Wrestling Comedy,2.0,2.0,2.0,2.0,2.0,2.0,human,bots,2.0,8
oyq95gw,Love Laughs At Andy Hardy,2.0,2.0,2.0,2.0,2.0,2.0,human,bots,2.0,8
oyq95gw,Part Time Wife,1.0,0.0,4.0,0.0,3.0,4.0,bot,bots,2.0,8
oyq95gw,Sound Off,2.0,2.0,2.0,2.0,2.0,2.0,human,bots,2.0,8
oyq95gw,Temptation Island,2.0,2.0,2.0,2.0,2.0,2.0,human,bots,2.0,8
oyq95gw,The Convent,2.0,2.0,2.0,2.0,2.0,2.0,human,bots,2.0,8
oyq95gw,The Moth Of Moonbi,2.0,2.0,2.0,2.0,2.0,2.0,bot,bots,2.0,8
oyq95gw,The Sea Gypsies,2.0,2.0,2.0,2.0,2.0,2.0,human,bots,2.0,8
oyq95gw,Cool School,2.0,2.0,4.0,1.0,2.0,0.0,bot,bots,1.8333333333333333,9
oyq95gw,The Man In Black,1.0,2.0,3.0,2.0,0.0,3.0,human,bots,1.8333333333333333,9
oyq95gw,Black Heat,2.0,2.0,4.0,2.0,0.0,0.0,bot,bots,1.6666666666666667,10
oyq95gw,Dancing In The Dark,2.0,2.0,3.0,1.0,0.0,2.0,bot,bots,1.6666666666666667,10
oyq95gw,Gone With The West,2.0,1.0,3.0,2.0,0.0,2.0,human,bots,1.6666666666666667,10
oyq95gw,My Family And Other Animals,1.0,1.0,2.0,2.0,2.0,2.0,human,bots,1.6666666666666667,10
oyq95gw,Thar She Blows!,1.0,2.0,4.0,1.0,0.0,2.0,human,bots,1.6666666666666667,10
oyq95gw,The Fox Of Glenarvon,0.0,1.0,3.0,2.0,1.0,3.0,bot,bots,1.6666666666666667,10
oyq95gw,The Miniver Story,1.0,0.0,2.0,3.0,2.0,2.0,bot,bots,1.6666666666666667,10
oyq95gw,Another Chance,0.0,0.0,3.0,1.0,2.0,3.0,human,bots,1.5,11
oyq95gw,Ma And Pa Kettle On Vacation,1.0,2.0,2.0,2.0,0.0,2.0,human,bots,1.5,11
oyq95gw,Family Life,0.0,0.0,2.0,2.0,2.0,2.0,bot,bots,1.3333333333333333,12
oyq95gw,Francis In The Navy,1.0,0.0,2.0,2.0,3.0,0.0,human,bots,1.3333333333333333,12
oyq95gw,Hunting Season,1.0,2.0,3.0,1.0,0.0,1.0,bot,bots,1.3333333333333333,12
oyq95gw,Queen Of The Jungle,0.0,0.0,4.0,0.0,0.0,4.0,bot,bots,1.3333333333333333,12
oyq95gw,Up With The Lark,1.0,1.0,2.0,1.0,1.0,2.0,bot,bots,1.3333333333333333,12
oyq95gw,Chasing Rainbows,0.0,1.0,3.0,3.0,0.0,0.0,bot,bots,1.1666666666666667,13
oyq95gw,Reach The Rock,0.0,0.0,3.0,0.0,1.0,3.0,bot,bots,1.1666666666666667,13
oyq95gw,Everything But The Truth,0.0,0.0,2.0,1.0,1.0,2.0,human,bots,1.0,14
oyq95gw,Operation Snatch,1.0,1.0,2.0,1.0,0.0,1.0,human,bots,1.0,14
oyq95gw,The Balloon Goes Up,0.0,0.0,4.0,1.0,1.0,0.0,bot,bots,1.0,14
oyq95gw,Born Again,1.0,0.0,2.0,0.0,0.0,2.0,bot,bots,0.8333333333333334,15
oyq95gw,Smiling Irish Eyes,0.0,0.0,4.0,1.0,0.0,0.0,bot,bots,0.8333333333333334,15
oyq95gw,Young People,0.0,0.0,2.0,1.0,0.0,2.0,human,bots,0.8333333333333334,15
oyq95gw,Winter Journey,0.0,0.0,2.0,0.0,0.0,2.0,human,bots,0.6666666666666666,16
oyq95gw,Woodpecker In The Rough,0.0,0.0,2.0,1.0,1.0,0.0,bot,bots,0.6666666666666666,16
oyq95gw,The Guinea Pig,0.0,0.0,2.0,1.0,0.0,0.0,bot,bots,0.5,17
oyq95gw,Charley's (big-hearted) Aunt,0.0,0.0,1.0,0.0,1.0,0.0,human,bots,0.3333333333333333,18
oyq95gw,Light Blast,0.0,0.0,1.0,1.0,0.0,0.0,human,bots,0.3333333333333333,18
oyq95gw,The Children Of Sanchez,0.0,0.0,1.0,1.0,0.0,0.0,human,bots,0.3333333333333333,18
oyq95gw,The Suckling,0.0,0.0,1.0,0.0,0.0,0.0,human,bots,0.16666666666666666,19
ozepl4x,Part Time Wife,4.0,4.0,4.0,4.0,4.0,4.0,human,explicita,4.0,1
ozepl4x,My Family And Other Animals,3.0,3.0,4.0,3.0,3.0,3.0,bot,explicita,3.1666666666666665,2
ozepl4x,Temptation Island,3.0,3.0,3.0,3.0,3.0,3.0,bot,explicita,3.0,3
ozepl4x,The Art Of Self Defense,2.0,2.0,4.0,3.0,3.0,3.0,human,explicita,2.8333333333333335,4
ozepl4x,The Moth Of Moonbi,2.0,3.0,3.0,3.0,3.0,3.0,human,explicita,2.8333333333333335,4
ozepl4x,The Other Side,3.0,2.0,3.0,3.0,3.0,3.0,bot,explicita,2.8333333333333335,4
ozepl4x,Light Blast,1.0,2.0,4.0,3.0,3.0,3.0,bot,explicita,2.6666666666666665,5
ozepl4x,The Guinea Pig,2.0,2.0,3.0,3.0,3.0,3.0,human,explicita,2.6666666666666665,5
ozepl4x,Hunting Season,2.0,2.0,4.0,2.0,2.0,3.0,human,explicita,2.5,6
ozepl4x,Up With The Lark,2.0,2.0,4.0,2.0,2.0,3.0,human,explicita,2.5,6
ozepl4x,Another Chance,2.0,1.0,4.0,2.0,2.0,3.0,bot,explicita,2.3333333333333335,7
ozepl4x,Beware Of Pickpockets,2.0,1.0,4.0,2.0,3.0,2.0,human,explicita,2.3333333333333335,7
ozepl4x,Black Heat,2.0,2.0,4.0,2.0,2.0,2.0,human,explicita,2.3333333333333335,7
ozepl4x,Born Again,2.0,2.0,4.0,2.0,2.0,2.0,human,explicita,2.3333333333333335,7
ozepl4x,Everything But The Truth,2.0,2.0,4.0,2.0,2.0,2.0,bot,explicita,2.3333333333333335,7
ozepl4x,Family Life,2.0,2.0,4.0,2.0,2.0,2.0,human,explicita,2.3333333333333335,7
ozepl4x,Josephine And Men,2.0,2.0,4.0,2.0,2.0,2.0,human,explicita,2.3333333333333335,7
ozepl4x,Life Love Death,2.0,2.0,4.0,2.0,2.0,2.0,human,explicita,2.3333333333333335,7
ozepl4x,Love Laughs At Andy Hardy,2.0,2.0,4.0,2.0,2.0,2.0,bot,explicita,2.3333333333333335,7
ozepl4x,The Fox Of Glenarvon,2.0,2.0,3.0,2.0,2.0,3.0,human,explicita,2.3333333333333335,7
ozepl4x,The Miniver Story,2.0,2.0,4.0,2.0,2.0,2.0,human,explicita,2.3333333333333335,7
ozepl4x,The Roommates,2.0,2.0,4.0,2.0,2.0,2.0,bot,explicita,2.3333333333333335,7
ozepl4x,The Sea Gypsies,2.0,2.0,4.0,2.0,2.0,2.0,bot,explicita,2.3333333333333335,7
ozepl4x,Woodpecker In The Rough,2.0,2.0,4.0,2.0,2.0,2.0,human,explicita,2.3333333333333335,7
ozepl4x,Adventures Of Johnny Tao,2.0,2.0,3.0,2.0,2.0,2.0,bot,explicita,2.1666666666666665,8
ozepl4x,Daylight Fades,2.0,2.0,3.0,2.0,2.0,2.0,bot,explicita,2.1666666666666665,8
ozepl4x,English: An Autumn In London,2.0,2.0,3.0,2.0,2.0,2.0,bot,explicita,2.1666666666666665,8
ozepl4x,Gone With The West,2.0,1.0,4.0,2.0,2.0,2.0,bot,explicita,2.1666666666666665,8
ozepl4x,Grandmother's House,4.0,2.0,3.0,1.0,0.0,3.0,bot,explicita,2.1666666666666665,8
ozepl4x,Ma And Pa Kettle On Vacation,2.0,2.0,3.0,2.0,2.0,2.0,bot,explicita,2.1666666666666665,8
ozepl4x,Operation Snatch,2.0,2.0,3.0,2.0,2.0,2.0,bot,explicita,2.1666666666666665,8
ozepl4x,Sound Off,2.0,2.0,3.0,2.0,2.0,2.0,bot,explicita,2.1666666666666665,8
ozepl4x,The Beast In The Cellar,2.0,2.0,3.0,2.0,2.0,2.0,human,explicita,2.1666666666666665,8
ozepl4x,The Diamond,2.0,2.0,3.0,2.0,2.0,2.0,human,explicita,2.1666666666666665,8
ozepl4x,The Call Of The North,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,9
ozepl4x,The Children Of Sanchez,2.0,2.0,2.0,2.0,2.0,2.0,bot,explicita,2.0,9
ozepl4x,The Suckling,2.0,2.0,2.0,2.0,2.0,2.0,bot,explicita,2.0,9
ozepl4x,Chasing Rainbows,2.0,1.0,4.0,2.0,1.0,1.0,human,explicita,1.8333333333333333,10
ozepl4x,Francis In The Navy,1.0,1.0,3.0,1.0,2.0,2.0,bot,explicita,1.6666666666666667,11
ozepl4x,Reach The Rock,1.0,1.0,3.0,1.0,2.0,2.0,human,explicita,1.6666666666666667,11
ozepl4x,Thar She Blows!,1.0,1.0,3.0,3.0,0.0,2.0,bot,explicita,1.6666666666666667,11
ozepl4x,The Convent,1.0,0.0,4.0,1.0,2.0,2.0,bot,explicita,1.6666666666666667,11
ozepl4x,The Escort,2.0,2.0,3.0,1.0,1.0,1.0,bot,explicita,1.6666666666666667,11
ozepl4x,Abby Sen,1.0,1.0,3.0,1.0,2.0,1.0,human,explicita,1.5,12
ozepl4x,Bowery Battalion,1.0,1.0,3.0,1.0,1.0,2.0,bot,explicita,1.5,12
ozepl4x,Daughter Of The Jungle,1.0,1.0,4.0,1.0,1.0,1.0,human,explicita,1.5,12
ozepl4x,Out Of Singapore,1.0,1.0,3.0,1.0,1.0,2.0,human,explicita,1.5,12
ozepl4x,The Balloon Goes Up,1.0,1.0,3.0,1.0,1.0,2.0,human,explicita,1.5,12
ozepl4x,Smiling Irish Eyes,0.0,0.0,3.0,1.0,1.0,2.0,human,explicita,1.1666666666666667,13
ozepl4x,The Man In Black,1.0,1.0,1.0,1.0,1.0,1.0,bot,explicita,1.0,14
ozepl4x,The Turners Of Prospect Road,1.0,1.0,1.0,1.0,1.0,1.0,human,explicita,1.0,14
ozepl4x,Young People,1.0,1.0,1.0,1.0,1.0,1.0,bot,explicita,1.0,14
ozepl4x,The Last Married Couple In America,0.0,0.0,3.0,1.0,0.0,1.0,bot,explicita,0.8333333333333334,15
ozepl4x,Just Another Romantic Wrestling Comedy,0.0,0.0,4.0,0.0,0.0,0.0,bot,explicita,0.6666666666666666,16
ozepl4x,Winter Journey,0.0,0.0,4.0,0.0,0.0,0.0,bot,explicita,0.6666666666666666,16
ozepl4x,Cool School,0.0,0.0,3.0,0.0,0.0,0.0,human,explicita,0.5,17
ozepl4x,My Life With Caroline,0.0,0.0,3.0,0.0,0.0,0.0,human,explicita,0.5,17
ozepl4x,Queen Of The Jungle,0.0,0.0,0.0,0.0,1.0,0.0,human,explicita,0.16666666666666666,18
ozepl4x,Dancing In The Dark,0.0,0.0,0.0,0.0,0.0,0.0,human,explicita,0.0,19
ozepl4x,Gone Are The Dayes,0.0,0.0,0.0,0.0,0.0,0.0,human,explicita,0.0,19
pdkco3k,Beware Of Pickpockets,2.0,2.0,3.0,3.0,3.0,3.0,bot,explicita,2.6666666666666665,1
pdkco3k,The Turners Of Prospect Road,1.0,2.0,3.0,3.0,2.0,3.0,bot,explicita,2.3333333333333335,2
pdkco3k,Smiling Irish Eyes,2.0,1.0,2.0,3.0,3.0,2.0,bot,explicita,2.1666666666666665,3
pdkco3k,Another Chance,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,Bowery Battalion,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,Daughter Of The Jungle,2.0,2.0,2.0,2.0,2.0,2.0,bot,explicita,2.0,4
pdkco3k,Josephine And Men,2.0,2.0,2.0,2.0,2.0,2.0,bot,explicita,2.0,4
pdkco3k,Just Another Romantic Wrestling Comedy,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,Life Love Death,2.0,2.0,2.0,2.0,2.0,2.0,bot,explicita,2.0,4
pdkco3k,Light Blast,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,Ma And Pa Kettle On Vacation,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,My Family And Other Animals,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,Thar She Blows!,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,The Art Of Self Defense,2.0,2.0,2.0,2.0,2.0,2.0,bot,explicita,2.0,4
pdkco3k,The Balloon Goes Up,2.0,2.0,2.0,2.0,2.0,2.0,bot,explicita,2.0,4
pdkco3k,The Beast In The Cellar,2.0,2.0,2.0,2.0,2.0,2.0,bot,explicita,2.0,4
pdkco3k,The Children Of Sanchez,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,The Diamond,2.0,2.0,2.0,2.0,2.0,2.0,bot,explicita,2.0,4
pdkco3k,The Escort,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,The Man In Black,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,The Roommates,0.0,0.0,3.0,3.0,3.0,3.0,human,explicita,2.0,4
pdkco3k,The Sea Gypsies,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,The Suckling,2.0,2.0,2.0,2.0,2.0,2.0,human,explicita,2.0,4
pdkco3k,Up With The Lark,2.0,2.0,2.0,2.0,2.0,2.0,bot,explicita,2.0,4
pdkco3k,Adventures Of Johnny Tao,1.0,3.0,2.0,1.0,1.0,2.0,human,explicita,1.6666666666666667,5
pdkco3k,Cool School,0.0,0.0,3.0,2.0,4.0,1.0,bot,explicita,1.6666666666666667,5
pdkco3k,Operation Snatch,1.0,2.0,2.0,2.0,2.0,1.0,human,explicita,1.6666666666666667,5
pdkco3k,Woodpecker In The Rough,0.0,3.0,2.0,3.0,1.0,1.0,bot,explicita,1.6666666666666667,5
pdkco3k,Black Heat,1.0,0.0,3.0,2.0,2.0,1.0,bot,explicita,1.5,6
pdkco3k,Born Again,1.0,1.0,3.0,2.0,1.0,1.0,bot,explicita,1.5,6
pdkco3k,Everything But The Truth,1.0,1.0,3.0,0.0,1.0,3.0,human,explicita,1.5,6
pdkco3k,Queen Of The Jungle,0.0,3.0,2.0,2.0,1.0,1.0,bot,explicita,1.5,6
pdkco3k,The Guinea Pig,0.0,2.0,2.0,1.0,3.0,1.0,bot,explicita,1.5,6
pdkco3k,The Miniver Story,0.0,0.0,2.0,2.0,4.0,1.0,bot,explicita,1.5,6
pdkco3k,The Moth Of Moonbi,0.0,1.0,1.0,3.0,4.0,0.0,bot,explicita,1.5,6
pdkco3k,Daylight Fades,1.0,0.0,2.0,1.0,2.0,2.0,human,explicita,1.3333333333333333,7
pdkco3k,Family Life,0.0,0.0,2.0,2.0,3.0,1.0,bot,explicita,1.3333333333333333,7
pdkco3k,Gone With The West,1.0,1.0,2.0,2.0,0.0,2.0,human,explicita,1.3333333333333333,7
pdkco3k,Grandmother's House,0.0,1.0,1.0,3.0,3.0,0.0,human,explicita,1.3333333333333333,7
pdkco3k,Hunting Season,0.0,1.0,2.0,1.0,2.0,2.0,bot,explicita,1.3333333333333333,7
pdkco3k,Out Of Singapore,0.0,1.0,3.0,1.0,1.0,2.0,bot,explicita,1.3333333333333333,7
pdkco3k,Reach The Rock,1.0,1.0,2.0,2.0,1.0,1.0,bot,explicita,1.3333333333333333,7
pdkco3k,Temptation Island,0.0,1.0,3.0,2.0,1.0,1.0,human,explicita,1.3333333333333333,7
pdkco3k,The Call Of The North,1.0,1.0,3.0,2.0,1.0,0.0,bot,explicita,1.3333333333333333,7
pdkco3k,The Fox Of Glenarvon,0.0,1.0,3.0,2.0,0.0,2.0,bot,explicita,1.3333333333333333,7
pdkco3k,Young People,1.0,1.0,3.0,2.0,0.0,1.0,human,explicita,1.3333333333333333,7
pdkco3k,Gone Are The Dayes,1.0,1.0,2.0,2.0,1.0,0.0,bot,explicita,1.1666666666666667,8
pdkco3k,The Last Married Couple In America,0.0,1.0,1.0,2.0,1.0,2.0,human,explicita,1.1666666666666667,8
pdkco3k,The Other Side,1.0,4.0,0.0,1.0,1.0,0.0,human,explicita,1.1666666666666667,8
pdkco3k,Winter Journey,0.0,3.0,2.0,1.0,0.0,1.0,human,explicita,1.1666666666666667,8
pdkco3k,Abby Sen,0.0,0.0,2.0,1.0,3.0,0.0,bot,explicita,1.0,9
pdkco3k,Chasing Rainbows,1.0,2.0,2.0,1.0,0.0,0.0,bot,explicita,1.0,9
pdkco3k,Dancing In The Dark,0.0,0.0,2.0,2.0,1.0,1.0,bot,explicita,1.0,9
pdkco3k,Part Time Wife,0.0,1.0,2.0,1.0,0.0,2.0,bot,explicita,1.0,9
