sentiment_analysis.sentiment_volatility,sentiment_analysis.average_sentiment,readability_metrics.smog_index,stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD,sentiment_analysis.sentiment_trend,story_idx,stylistic_analysis.linguistic_metrics.average_tree_depth,stylistic_analysis.linguistic_metrics.average_sentence_length,coherence_analysis.best_num_topics,stylistic_analysis.rhetorical_devices.total_count,stylistic_analysis.sentence_rhythm.std_dev_sentence_length,sentiment_analysis.variance_sentiment,sentiment_analysis.sentiment_distribution_positive,sentiment_analysis.sentiment_distribution_negative,sentiment_analysis.emotional_volatility,sentiment_analysis.emotional_persistence,thematic_analysis.entropy_score,thematic_analysis.inter_theme_similarity,thematic_analysis.graph_density,stylistic_analysis.rhetorical_devices.counts.hyperbole,stylistic_analysis.rhetorical_devices.counts.allusions,stylistic_analysis.rhetorical_devices.counts.symbolism
1.5432109060724755,-0.027117860096041113,0.0,47.60504090352069,-0.05101924195575214,46,3.48,50.0,8,1,0.0,0.895279990531207,0.5,0.5,1.0,0.0,1.0,0.39961063861846924,0.0,0.0,0.0,0.0
1.083713291878236,0.41793012283492964,9.2,52.33846153846154,-0.08212339078371428,47,2.4234234234234235,24.666666666666668,10,0,7.123903424387503,0.7930411087729462,0.7142857142857143,0.2857142857142857,0.6153846153846154,0.38461538461538464,0.6500224216483541,0.3089614510536194,0.0,,,
0.015143014374189079,0.9867953150145089,0.0,-1227.2045454545387,0.0003554760478437794,48,2.422222222222222,22.5,9,0,6.363961030678928,5.104221644414861e-05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
0.013895287897093711,0.9841938390454743,0.0,53.55841870031246,-0.008568445841471439,49,2.7115384615384617,26.0,5,0,8.48528137423857,0.000163655999265019,1.0,0.0,0.0,1.0,1.0,0.31822139024734497,0.0,,,
0.010953757213428617,0.9902718717154736,0.0,-329.52475247524734,-0.010444223298691033,50,3.2,45.0,7,3,0.0,9.93844884510028e-05,1.0,0.0,0.0,1.0,1.0,0.3109111785888672,0.0,0.0,0.0,0.0
0.0010757302430051516,0.994317108852556,0.0,28.41774728150259,-0.0015084766394769477,51,3.2333333333333334,30.0,8,0,5.656854249492381,3.5950194662251045e-06,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
1.475520773100723,0.3297882095600168,9.7,60.985262541479614,0.06097054365091023,52,2.7586206896551726,29.0,9,0,14.0,0.8697872023815453,0.6666666666666666,0.3333333333333333,0.4,0.6,0.9182958340544894,0.42290592193603516,0.0,,,
0.08115915101703945,0.9689657822018489,7.8,87.90216086434575,0.016023115817612833,53,2.2253521126760565,23.666666666666668,5,0,10.016652800877813,0.0019940831472152255,1.0,0.0,0.5,0.5,0.0,1.0,0.0,,,
1.3787502009589976,0.5979081119876355,9.7,73.46766635426428,0.0016358357776577457,54,2.527027027027027,24.666666666666668,9,2,10.785793124908958,0.6077307649717348,0.8,0.2,0.5,0.5,1.0,0.2293127030134201,0.0,0.0,0.0,0.0
0.3068970001186244,0.11275039073855926,0.0,-226.0733944954128,-0.9857708935742265,55,2.975,40.0,3,0,0.0,0.6687596738969329,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,0.20017477869987488,0.0,,,
1.6119514275956077,0.5020635222026613,0.0,-925.7142857142848,-0.00041307295517385294,56,3.21875,32.0,6,0,18.384776310850235,0.7308015657246929,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.26818445324897766,0.0,,,
0.9186160316027525,0.4901536085526459,0.0,-679.8688524590164,-0.6635030806840708,57,2.7884615384615383,26.0,9,2,5.656854249492381,0.7351195306694964,0.75,0.25,0.0,1.0,1.0,0.17778393626213074,0.0,0.0,1.0,1.0
1.0916726755993376,0.5612809497646855,8.8,60.39258654372926,-0.04559187087599982,58,2.2576419213973797,25.444444444444443,3,0,5.387743291748205,0.6505897642472535,0.7857142857142857,0.21428571428571427,0.3076923076923077,0.6923076923076923,0.7248340915057601,0.4214400053024292,0.6666666666666666,,,
0.8899994290673385,0.5231262476881966,0.0,66.91253769926755,-0.6299463214818387,59,2.4705882352941178,25.5,3,1,3.5355339059327378,0.6685971663624364,0.75,0.25,0.3333333333333333,0.6666666666666666,1.0,0.34905755519866943,0.0,0.0,0.0,0.0
0.003853418266630923,0.9947307900292799,0.0,73.132426242759,-0.0021753541853586707,60,3.2285714285714286,35.0,5,1,8.48528137423857,1.1210687128662613e-05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.3078961895418504,0.42221764934947714,7.8,66.77495326874359,-0.03593056547248706,61,2.2925764192139737,25.444444444444443,10,0,7.073031724640981,0.7700897146339851,0.7142857142857143,0.2857142857142857,0.6153846153846154,0.38461538461538464,0.5916727785823274,0.4954061508178711,1.0,,,
0.584091510216706,-0.7450580892618746,13.6,-2380.6956521739,0.13830839270958695,62,2.297872340425532,31.333333333333332,8,2,17.21433511156714,0.28797461099350496,0.16666666666666666,0.8333333333333334,0.0,1.0,0.9182958340544894,0.4042796194553375,0.0,0.0,0.0,0.0
